gender,emotion,mfcc0_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc0_std,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc14_std,mfcc15_std,mfcc16_std,mfcc17_std,mfcc18_std,mfcc19_std,mfcc0_max,mfcc1_max,mfcc2_max,mfcc3_max,mfcc4_max,mfcc5_max,mfcc6_max,mfcc7_max,mfcc8_max,mfcc9_max,mfcc10_max,mfcc11_max,mfcc12_max,mfcc13_max,mfcc14_max,mfcc15_max,mfcc16_max,mfcc17_max,mfcc18_max,mfcc19_max
male,happy,-514.7466,43.191597,5.772205,4.2436004,-0.7620987,-0.54304826,-4.018765,-3.2585115,-5.762558,-7.5700645,-0.52813876,-1.954664,-2.9782271,-3.6412094,-1.5717858,-0.14165024,-6.4315863,0.73508745,-1.6222929,-2.1547632,165.45567,60.816383,24.90507,17.164248,20.489634,14.557079,14.65254,10.724425,10.602533,12.972127,9.920032,7.3711705,9.136387,8.097824,6.8210983,5.7783346,10.460942,5.1319814,6.470583,6.522378,-238.23509,174.11823,70.6537,52.267517,32.121433,25.165707,22.970982,11.680077,10.266718,8.905991,27.366123,12.91255,18.906118,5.342383,14.360439,14.202587,4.757984,16.273218,7.291698,13.849589
female,fear,-667.67316,35.890144,-2.567471,9.826789,-6.6465735,-1.944284,-7.353402,-9.185719,-0.8043316,-3.9742844,-4.649303,-3.9770138,-1.6165197,-2.8116014,-3.4231753,-4.576822,-3.602651,-1.735731,-4.647678,-0.64314586,186.64426,46.398266,20.74993,24.884436,20.756268,16.50431,12.126811,10.795079,10.723238,11.250036,7.354269,9.598986,10.585987,8.150258,7.569234,8.117904,6.793258,6.43112,8.086098,5.7963443,-371.40637,163.502,54.69709,62.07414,31.956558,39.55528,14.332843,8.871668,34.425533,27.272095,20.339718,18.483894,17.431734,16.358719,11.712121,18.823702,12.879201,14.5284605,13.607817,10.622741
male,angry,-551.2705,37.61826,-9.374415,2.107903,-1.9896779,-7.1516376,-8.127361,-3.8578131,-12.298933,-7.6850915,-2.6533034,-8.165835,-6.3744617,-3.625247,-7.6979403,-2.7776067,-6.6585503,-3.8119612,-5.9764304,-5.032259,211.6183,61.623886,24.37388,17.941523,15.502464,17.339947,13.528706,10.637066,16.516678,11.68515,11.353036,11.136869,9.459386,7.1211376,11.299267,8.730664,10.712373,6.5289645,9.103496,7.804847,-181.49117,190.4273,42.679317,55.583977,39.101116,20.222933,15.284235,25.01902,3.2407775,3.8457003,32.17997,5.9747295,11.403791,13.133295,1.866075,24.020346,9.71912,6.912392,8.797747,9.023898
male,disgust,-670.73486,52.501156,11.012454,14.246876,6.3150005,-10.52374,-5.15506,-2.6216714,-3.309079,-6.410281,-1.1778048,-3.4948723,-1.5416387,-1.5973756,-2.9220853,-0.4714873,-5.6314,-3.2492182,-1.8890437,-2.1499212,207.47516,64.70815,26.352797,25.93651,15.698374,26.423761,14.319772,10.9210205,9.664864,11.941086,10.272442,8.958626,9.19236,9.758063,8.027929,5.6853204,8.149072,6.3415318,4.612532,5.3860703,-353.66742,182.0132,71.4558,78.44392,55.393295,23.012403,27.882645,26.068382,16.961302,12.591917,24.435936,12.946896,22.739197,28.358938,18.258923,13.576224,4.506819,14.118039,7.616275,10.405796
male,surprise,-468.19852,32.91342,5.05608,7.3331456,-0.65768015,3.717886,-0.5832411,1.4114877,-4.4338884,0.118381776,0.5967652,-3.251627,-0.8553615,-1.2918265,-3.3563735,-0.94887435,-4.2838073,-0.71043676,0.8638503,-1.8194289,189.71733,51.17364,18.296957,19.668947,22.886484,12.842644,11.139037,8.527204,12.220711,12.1639805,10.840664,10.827155,9.352911,13.693654,8.920072,7.775934,12.462454,7.443362,5.1532702,7.622905,-170.58722,171.12924,46.429512,65.99266,50.923912,26.818369,19.235619,19.138046,11.407732,33.068672,22.14692,14.578606,17.621027,31.270164,11.759235,23.296013,25.612423,12.297228,15.276577,15.664288
male,happy,-480.7328,64.91248,-11.367148,7.572598,7.9090395,-13.907801,-13.029341,-8.926921,-9.962191,1.3678825,-4.4543056,0.08726924,5.7695665,-2.4532156,0.03449952,2.497062,-5.5060425,2.5896986,-0.74103504,-0.6898667,192.46619,43.722034,29.263308,23.899727,20.688807,26.515764,17.153875,15.165704,14.69767,13.171765,12.257681,12.827971,9.028995,13.77042,11.19493,7.39926,11.064113,7.1101046,7.394909,6.514052,-189.05939,168.95915,64.18046,60.699554,53.966095,49.443825,37.188995,20.105371,15.95447,34.131195,19.652584,22.796358,24.170372,18.947369,31.118933,17.321157,13.017273,19.324886,16.991543,28.83905
male,surprise,-543.8239,34.95565,4.060512,4.341142,-0.1840903,1.7706299,-2.9272273,-1.7547143,-8.007616,-3.6965458,1.5667387,-2.2632558,-3.858388,-1.8170507,1.5315757,-3.0167,-3.8893883,-0.92371196,-2.643639,1.6669846,187.8868,50.915302,17.5629,21.107323,17.951918,12.912561,15.292495,12.084901,14.770057,11.9978895,9.916278,8.720868,9.853819,8.263974,6.8569107,11.089169,10.073697,6.6903143,10.397439,12.070705,-231.87852,177.6753,36.330376,51.13797,28.019764,21.62481,22.553398,18.202076,8.977611,13.377225,23.52111,8.078628,7.5497646,8.927049,19.879457,14.821036,10.19865,10.927331,21.412176,49.15292
male,angry,-368.34802,22.302996,-18.730824,3.21249,-10.238883,-5.3979936,-12.250566,-7.9842367,-16.876492,-9.074471,-4.7981224,-8.329525,-4.8784604,-3.6864953,-5.489247,-2.8691878,-11.641941,-5.5224943,-5.952679,-7.753604,159.45691,51.25884,27.134089,17.74068,26.720263,17.096363,17.253746,12.51214,15.305121,12.111712,12.989359,10.607132,8.021104,9.946996,9.9340925,8.635189,14.552487,9.484627,7.638788,8.407462,-120.4628,136.70444,51.78209,50.16134,38.12696,34.016823,33.24952,21.53919,14.279123,9.189621,19.681976,6.2877297,19.589954,16.59761,14.555543,13.109444,17.109274,14.274672,10.953067,10.249516
female,disgust,-612.7451,52.6915,-7.3642797,12.544437,1.1422229,-3.7238367,-6.489255,-13.312788,-1.1279377,1.4672345,-8.967386,0.5895113,-5.412179,-2.5305128,-0.0014363135,-6.6554623,-3.7693076,-2.4174304,-3.2816045,-5.0726633,168.75342,58.035805,27.074732,23.57809,14.946306,13.923485,10.624261,17.539013,10.475219,6.6943645,10.629653,7.6557217,9.020477,6.851327,5.323134,8.167176,6.043972,6.4277787,7.417028,6.2990685,-357.3619,200.23306,65.57102,76.27988,37.389114,27.454227,14.832042,6.873945,30.327711,24.290237,5.4034095,25.018059,10.415561,15.5527935,19.557041,6.3703794,11.051617,11.924941,11.573442,4.005374
male,happy,-599.3334,68.42911,-6.654712,14.025845,14.606694,-2.319701,-1.6960683,0.08473177,-5.2639914,-2.028693,-0.31728712,3.2184255,0.113723524,0.937417,3.084749,0.6950282,3.3647265,0.19556217,2.6148481,0.039258305,198.6196,62.906536,34.311123,17.969185,14.668292,19.335497,10.662391,12.807864,13.52632,9.700268,10.905689,9.013961,7.4227614,7.3178988,5.7078505,8.238357,7.1891522,10.150828,6.69935,5.9275556,-247.264,210.7771,60.35538,69.28696,63.75801,32.34327,15.860151,33.969517,13.496983,15.91003,17.91354,31.248224,11.790182,12.57276,18.661373,15.363951,24.296436,22.134739,20.81691,11.261796
female,surprise,-536.0383,31.846027,-15.307126,-0.4085752,-11.525757,-12.030971,-4.7934747,-11.916799,-7.2935114,-5.891677,-5.709252,-1.6230543,-5.2399797,3.4266312,0.20718448,0.627962,-0.2495495,-1.2178149,-2.5382023,0.16378868,199.07797,59.850685,35.54399,25.755016,22.744528,20.385689,12.180837,17.278915,14.711181,12.369481,10.074555,12.870966,13.857749,9.449052,10.548199,9.742654,11.731987,9.071809,7.6176004,8.835304,-222.59215,169.18396,56.557243,70.115105,13.663551,16.72079,30.595257,5.795475,23.7099,20.817171,7.7298017,30.701199,32.1428,48.424164,45.18817,42.65757,54.297432,33.202682,22.717972,23.749802
male,surprise,-727.1127,66.059135,13.472495,19.291088,11.279463,4.0854154,-1.5344098,-1.930406,-1.1815916,-4.6174846,-3.9721248,-0.9256806,-3.2159448,0.011725393,-2.7831364,-1.7189494,1.9370478,-3.5533435,-3.364268,2.7690308,183.39005,71.249,25.731413,19.024366,13.2504835,19.55327,10.861945,12.070689,10.81537,10.042901,10.532466,7.8987856,9.807315,7.1692786,8.002996,7.443613,5.1082277,6.820762,6.6120815,5.4121494,-390.19122,205.65775,66.16339,74.79381,58.17244,55.68284,19.655647,15.502396,17.756653,12.241505,11.437134,14.089699,14.111792,22.382786,15.249598,13.803698,17.019154,9.567205,9.360998,18.046242
male,sad,-694.7864,80.92775,7.776191,17.32196,14.979084,-1.1099137,0.55913144,-9.924979,-3.5302258,0.95006055,-3.302401,-0.14873303,4.2297363,-1.5449634,0.35012054,4.0079947,-6.852788,1.1275038,1.0144259,-1.200198,155.58774,55.01945,24.270166,19.783546,20.97815,18.766127,11.938168,15.01563,10.844772,11.400966,9.769545,10.522559,8.649149,10.784856,7.745649,7.1851697,10.475557,5.573817,4.8775377,4.414406,-384.2148,188.62979,76.274796,83.55103,87.03479,26.220852,34.252922,12.105862,28.499851,23.995186,15.51807,28.10744,29.288105,20.340425,19.335777,18.736448,7.9645796,16.200672,11.800222,7.5538864
male,sad,-649.42505,67.04791,6.0374045,18.783705,9.487034,-3.45213,5.1014395,-7.867048,-8.149533,-2.9227667,-0.84551066,-6.2540574,-1.3542323,-1.6917857,-1.4872974,-1.5862266,-5.0921783,0.18587969,-2.1565313,-0.63602614,180.72636,71.68057,24.489613,23.312765,18.595697,19.525917,11.656204,16.788078,13.418375,8.76767,11.942513,10.731557,6.4586535,6.961669,5.7944474,7.2665358,8.897471,4.9067087,6.1628823,5.2011046,-346.65387,200.94794,102.11537,89.67166,65.14748,37.55065,34.69633,11.8733635,9.9564705,21.82357,33.89064,8.580723,11.970776,14.074081,9.127218,14.167641,10.604446,13.715637,8.988027,11.973686
female,angry,-528.6269,32.57751,-15.365543,3.4641118,-10.2411,-9.941857,-6.8192363,-12.840427,-8.873047,-2.407785,-6.165826,1.6382082,-3.2417269,-5.715969,0.43292007,-5.0952916,-2.3058832,-2.5844698,-4.3843207,-2.5138593,163.93633,59.153767,36.94543,21.595827,19.545486,20.26754,13.062182,19.397364,11.569793,12.012309,10.330138,8.104104,7.136476,10.0822735,6.3418636,9.288064,6.483692,5.665846,7.819919,6.0620303,-210.82632,176.0687,63.00585,59.424652,8.741691,22.994514,22.196896,7.1341376,11.100954,42.82524,11.206256,29.68537,15.912651,17.45908,15.324696,12.106314,14.630919,10.618198,9.63633,15.105608
female,angry,-573.29675,45.841038,-9.815437,4.2864203,-8.331692,-3.4894338,-5.228769,-11.024237,-5.6289396,-1.9968007,-5.7729263,-2.4142268,-7.0663342,-0.0021707967,-5.8199534,-4.5974197,-3.2997425,-4.7078238,-5.5506687,-2.0330923,195.77034,65.631996,36.121574,24.286907,22.68411,17.2096,12.992693,16.984188,13.8987665,10.464032,8.855647,8.859412,11.332746,5.2381887,8.538235,7.129761,6.1648006,7.5035987,7.249425,5.8628063,-226.21973,198.8861,68.791016,77.01012,26.632326,32.25756,26.759716,13.955013,22.915352,22.491833,7.027669,29.013334,11.736845,14.60895,6.4689217,6.6322303,10.241655,14.14745,2.4282506,15.929039
female,disgust,-450.70886,54.345684,-21.362358,3.0029738,-2.567686,-10.29894,-12.558613,-20.105515,-5.133086,-2.5564392,-12.484488,-5.089608,-4.7570987,-3.0485852,-2.063713,-8.37876,-1.9901954,-2.493609,0.9420836,0.20601416,156.68161,52.9608,34.738518,22.758736,22.698875,22.706354,15.039329,21.659128,13.178424,13.187827,14.558856,9.401258,13.190107,12.219101,9.275963,12.399432,9.602644,11.37251,14.711214,13.787585,-215.81612,175.5971,77.07599,50.170757,34.98449,23.767897,13.635306,14.0886135,35.025486,20.168423,25.45385,18.358265,20.801497,19.440763,16.871925,16.1275,26.919306,32.300835,65.43657,47.55407
male,disgust,-686.0836,50.247284,7.8531957,13.398187,4.254791,-8.367796,-6.451942,-3.510214,-1.3203635,-3.6914263,-1.4087642,-1.7648069,-1.9086467,-1.4349998,0.94109786,-3.8814898,-5.209474,-0.2181876,-4.111707,-0.67136896,196.4853,59.291935,21.172047,23.244875,18.00597,20.205744,14.722327,10.957084,7.5640783,10.82626,7.0487447,8.066319,6.8868475,7.776051,5.0860453,6.0657725,7.14364,5.064827,5.552816,4.6631875,-379.08267,163.77194,58.512978,73.44763,55.959282,22.929985,31.54572,26.447758,28.725264,30.322758,22.083788,13.380072,17.017403,16.692966,16.694935,9.405578,5.6084037,23.248596,2.9333024,12.629211
male,happy,-518.686,60.042294,-13.127339,-1.5082798,-3.8239794,-0.08242945,-13.794614,-11.445925,-9.528757,-11.95062,2.020476,-9.762902,-5.4783645,-2.3400483,-7.711184,-3.6860254,-7.320731,-3.5890455,-2.467592,-6.118246,170.88283,50.96926,26.246176,19.072205,23.457134,14.918812,19.29544,13.795115,11.886881,16.737862,10.043467,12.566008,10.937339,7.894841,9.401451,8.518521,11.152816,7.03132,6.2682967,6.4017234,-238.46434,174.61789,67.990845,48.527485,34.220528,33.34483,14.731401,10.405008,9.48864,20.095467,30.782604,12.76988,17.0667,16.92928,9.275538,17.31419,13.518403,12.945714,10.339619,5.739109
male,disgust,-576.3143,70.69665,-4.637107,10.97847,12.964106,-3.1768675,-6.0273576,-7.176339,-6.35194,1.0366623,-4.8979864,-3.0247386,1.2061456,-1.4163774,0.36775398,0.93776876,-2.89827,-1.3627111,-3.0416477,-2.4616723,174.32903,62.18393,30.944092,26.855791,16.255451,16.865805,13.578317,15.411215,16.857244,11.869953,12.561589,8.333125,11.634971,8.534354,8.419372,8.481273,9.613823,9.427771,7.8534284,6.4092875,-295.1594,212.56854,63.490196,63.5639,53.80401,23.449314,22.84242,28.839031,16.023663,46.900047,13.591579,14.41503,33.4311,11.358433,22.07254,21.594666,16.828266,20.02134,9.750961,12.960961
female,fear,-453.49353,22.48714,-22.800457,6.9664907,-5.8459377,-10.839302,0.9920984,-14.236735,-2.1949441,1.8442582,-4.294573,-2.9436202,-2.2168522,1.2714468,0.6747438,5.5617895,8.936695,17.033653,16.050114,13.539015,152.97716,30.395851,31.402082,20.9661,17.452982,18.864378,12.1359215,21.160757,10.987965,10.498032,10.218829,10.953394,10.999622,7.096753,10.130256,10.460398,15.021385,19.65477,17.378204,15.2726965,-184.40973,121.26274,30.617424,65.57086,23.077227,10.299416,49.680084,5.235132,22.764946,35.50389,16.661118,39.295235,28.416218,19.97907,40.18164,62.28357,65.311646,68.21318,66.74186,60.174652
female,sad,-680.8529,46.73929,3.1917145,9.208813,2.0486114,-5.5801735,-12.643098,-8.986443,-4.683905,-0.8901329,-9.575981,-4.8910933,-1.2415992,-5.4479322,-3.5799556,-3.5253134,-4.141301,-2.9353285,-5.5436172,-4.6812596,182.97675,66.798134,28.531818,23.530727,12.313302,16.215796,19.768217,14.234778,9.817186,6.795368,11.373894,6.7144237,5.090531,8.366494,6.0929384,6.150069,5.3744493,4.776575,6.697208,6.240844,-355.63797,195.37155,89.538475,73.42027,29.337605,19.683744,11.518902,8.216778,16.266094,16.93475,3.162479,4.7045565,10.460951,5.070632,9.138307,7.9102674,8.114462,15.402116,12.599409,18.024895
male,sad,-818.4442,65.69397,22.811377,25.594542,16.574818,14.811617,3.6288116,-5.507266,0.51553315,7.207807,0.21091524,2.867779,4.3983765,-1.7911525,-2.1315885,2.5685258,0.67550635,0.49710622,-0.7971173,0.9217165,157.6604,55.319473,14.088793,22.760612,11.161541,8.528796,8.42384,12.464445,7.8839364,7.063719,6.756409,7.708332,6.110534,6.8617277,5.0955,6.5231786,5.0606117,5.707342,4.962243,5.0164666,-572.3314,192.62228,58.116676,87.395294,41.274605,33.376144,25.989054,11.490366,14.222399,30.96669,11.68069,27.087845,24.63493,12.82029,12.989058,14.412491,12.715459,15.397385,12.831096,14.98039
male,disgust,-598.6321,61.076824,18.882254,11.058008,-1.6752416,1.3795125,1.2445521,-1.0642296,-5.352647,-5.2592382,3.159504,-4.616011,-2.7024179,-2.5438306,-1.1736045,-2.9697633,-4.767865,-4.238466,-3.517704,-1.6269745,167.8451,71.44133,24.94949,25.016582,23.676514,19.854462,13.589023,10.377692,11.975839,10.442144,10.070866,10.703615,6.937097,7.3919234,7.042022,7.693056,8.614326,8.270224,6.4573083,6.2903767,-304.4457,204.00299,86.3187,75.055,39.819717,48.53395,39.42637,25.548721,9.717949,7.3116,30.195393,9.221522,9.177589,11.516638,9.341193,9.839386,5.4909835,10.042879,4.881319,14.971607
female,calm,-715.00867,38.31449,0.62996036,6.307161,-6.859902,-9.323596,-8.668892,-8.723151,-4.921005,-6.3450828,-4.115093,-7.0375266,-5.493049,-3.0914485,-5.061883,-5.184983,-0.98685074,-2.1816733,-1.9556714,2.5768077,141.97812,49.94598,19.752432,20.476166,16.618824,19.45159,13.7804365,14.088455,11.667284,10.230943,8.17152,11.770389,9.90592,6.6733694,7.8514857,10.407061,8.00892,11.787051,10.69139,11.136417,-433.19507,144.0306,46.486263,76.134415,30.183786,34.62644,11.430256,19.59355,23.097532,11.554991,11.620457,19.401264,14.788219,13.412563,13.280931,23.938332,34.96582,48.914932,38.517822,57.355957
female,fear,-437.31625,3.7401237,-26.792078,-17.190163,-11.878678,-14.729704,-17.841282,-14.1487875,-11.71486,3.580144,4.7241426,18.973047,14.104082,7.8095026,-3.9502704,-11.858327,-3.853962,1.9082075,-6.895733,-9.123779,152.97987,27.617208,35.004005,26.143774,20.988714,18.952978,19.50529,19.212925,17.690704,11.298895,14.179441,23.621117,16.350815,14.293695,12.544219,16.98214,8.951394,7.218749,9.616176,12.325981,-181.09518,123.91031,29.174168,22.707964,14.886105,8.458758,2.4231427,10.99831,18.78481,44.294334,49.11389,79.527954,60.156357,60.617157,39.406837,22.461647,28.433819,22.935547,8.951708,9.3322935
male,happy,-476.48523,79.28908,-18.318945,4.386623,9.305142,-16.612247,-17.430653,-7.1063957,-18.555967,-4.85078,-2.1078362,-6.917913,-5.030638,0.97488284,-7.485756,-0.03317252,-4.983307,-8.359121,-5.0439205,-1.3379529,127.8419,54.487206,35.031094,19.734259,16.645857,30.095592,16.907183,15.32432,18.383577,11.640204,9.315757,9.352386,9.814722,9.472303,11.510898,7.3588433,8.75479,8.760582,7.450811,6.983277,-248.77737,195.23894,53.606163,42.71664,49.29818,29.520927,14.115536,33.37146,14.092068,27.678312,25.351282,14.150521,13.2247715,44.019276,14.312815,26.638882,8.928274,11.697946,11.090174,24.522087
male,surprise,-635.0853,56.02686,4.419184,11.626022,4.162893,-3.817116,-3.4184031,-2.358019,-3.2773893,-2.5335517,0.5281949,-1.8654736,-2.0515788,1.1686682,-2.2575927,0.46086034,-4.3471794,-0.06276253,-0.5991131,-1.0864302,184.98193,70.301575,25.294847,22.06315,20.782444,22.96464,15.376494,12.257908,13.397351,10.231114,11.448242,8.985524,8.008907,8.716762,9.387764,8.892058,10.77139,7.2304235,7.7731123,7.0576797,-312.92642,219.05019,93.57457,74.18475,46.6549,41.07251,23.22501,20.169365,16.194996,18.010256,22.312489,14.373012,7.8604064,36.265285,12.883837,27.543001,15.59728,22.341305,18.767323,17.416283
male,calm,-628.5015,78.78504,11.820984,20.80819,16.61766,1.8816898,0.6173065,-5.4521565,-3.015186,2.8396616,2.1808121,-1.6834061,2.1277368,4.6878476,0.06584472,0.11100297,-2.1375482,1.5330743,0.16134366,-0.9966689,165.72763,67.3454,22.927244,24.279387,15.355532,19.594065,13.626792,15.002033,12.55559,12.250055,13.542189,8.900526,8.920106,8.02121,7.2462726,6.5443788,8.341526,5.629099,7.1633124,7.347088,-334.5067,210.71045,60.871075,90.87818,52.693085,39.63276,28.236565,23.745682,18.943426,37.616646,38.30112,18.299698,25.612286,24.56704,12.682516,15.089926,12.918947,14.189408,14.93531,18.460522
female,neutral,-674.5231,64.75184,9.010928,20.544432,5.876039,3.880832,3.6793115,-7.319493,-1.1293488,-0.3363311,2.1020339,-2.0881355,1.9995234,0.40413758,-2.6962686,-0.27228066,-0.7672486,4.3339753,0.42898145,2.7127962,167.12653,59.15041,34.902454,24.693724,17.492737,18.250105,15.608082,18.513973,13.330552,13.697404,10.718664,11.558205,7.9167557,8.087754,10.231962,9.925557,8.821915,6.216168,8.711262,7.2009487,-400.51883,208.53561,84.435745,96.04754,36.222385,36.90257,29.42155,18.092518,23.351833,26.109905,29.947538,25.209082,16.983948,12.563829,11.310484,26.988293,19.93334,19.227533,23.861298,21.985485
female,fear,-608.37274,55.73641,3.1065102,8.106892,3.4878757,2.032688,-5.4258604,-12.726157,1.086332,4.8144736,-3.2712352,0.03148646,0.6650292,1.6057684,4.276849,1.8888633,-3.5224545,-4.543477,-2.48304,-5.9479775,180.06451,45.210487,21.958046,15.239115,16.142178,14.606175,13.982577,16.32968,12.240304,12.957495,16.619854,10.654108,10.506301,10.658582,8.120992,7.3755484,7.349814,9.021214,7.3794537,8.613309,-284.69968,168.59274,44.85228,58.31009,23.3999,20.119404,13.020338,12.237314,38.260902,31.240442,23.204071,13.181778,20.1307,16.839823,19.085995,14.102282,7.061799,14.844303,15.810202,6.69983
male,fear,-521.6234,47.49164,-2.5053854,14.664853,13.408643,-3.0618227,-0.39792508,-1.0414944,-3.4360785,3.4573965,-2.1078246,0.74437475,2.7692637,1.8470246,2.9364614,1.5232245,1.6983685,1.857658,0.5379648,1.3598796,197.1481,50.47882,22.938707,23.286283,12.013228,20.148172,11.800588,12.107339,16.530556,11.168275,12.827987,7.7861285,9.853406,10.682833,7.7822576,8.249672,10.094058,8.291229,8.110006,6.7367277,-161.76103,160.93895,38.74642,72.757614,52.195885,26.262733,21.706772,20.092598,18.477545,25.093102,16.581654,16.0343,34.307243,17.034693,15.075428,12.590521,23.492086,15.9017315,14.930563,17.848343
female,calm,-716.9611,25.100967,5.4440193,7.0739164,-7.1707687,-3.8923333,-8.740297,-8.708581,-4.9814596,-6.863104,-5.5601816,-7.7635007,-4.989775,-4.6362824,-4.5797534,-4.9296875,-3.8299415,-5.9676323,-5.1531014,-2.500811,169.70584,47.20486,18.813828,19.327095,16.423645,13.141227,13.929305,12.8609705,9.846237,10.161538,7.641775,10.590713,7.3422127,6.6668577,6.6990156,8.352475,6.7811975,7.728673,7.544193,5.8125424,-445.90997,124.59568,46.70947,65.58688,18.135078,22.351814,5.3648005,9.094894,17.412394,8.608965,6.7973385,10.372759,4.936383,4.7082624,9.137796,8.756699,16.962587,5.3084908,10.400724,17.757324
female,happy,-521.55963,34.55546,-15.537922,-8.6179905,-0.30223048,-11.491046,-14.8526535,-14.168187,-14.408215,-0.5633163,-8.015697,-12.11956,-4.5219727,-6.0245237,-6.300676,-9.927402,-5.5052657,-3.656863,-1.822037,2.2909439,186.58395,47.48697,30.784752,26.921164,19.332752,21.155344,18.97084,14.498166,18.771294,12.364728,12.534107,12.057412,8.209992,13.420915,8.571078,11.460654,8.641696,7.2246156,13.5464115,14.606002,-245.68016,158.98895,58.75412,42.68698,30.122639,17.973316,19.485895,6.0497627,21.388954,28.216984,17.475296,6.562498,11.227583,27.274654,9.496506,5.242204,18.360327,13.2594385,48.291214,59.028378
